rank,percentile_rank,book_id,title,author,rating,rating_category,rating_tier,is_high_rated,title_length,title_complexity,word_count,author_count,author_name_length,has_series_info,series_number,title_type,has_subtitle,has_middle_name,estimated_popularity
958,31.5,1844941,Kuyucaklı Yusuf,Sabahattin Ali,4.19,Excellent,Tier_7,True,15,Simple,2,1,14,False,,Standard,False,False,Above Average
959,31.5,123632,Man and His Symbols,C.G. Jung,4.19,Excellent,Tier_7,True,19,Simple,4,1,9,False,,Standard,False,False,Above Average
960,31.5,87665,Orthodoxy,G.K. Chesterton,4.19,Excellent,Tier_7,True,9,Simple,1,1,15,False,,Standard,False,False,Above Average
961,31.6,16163690,"Own the Wind (Chaos, #1)",Kristen Ashley,4.19,Excellent,Tier_7,True,24,Moderate,5,1,14,True,1.0,Series,False,False,Above Average
962,31.6,230200,Paroles,Jacques Prévert,4.19,Excellent,Tier_7,True,7,Simple,1,1,15,False,,Standard,False,False,Above Average
963,31.6,7520,"Path of the Assassin (Scot Harvath, #2)",Brad Thor,4.19,Excellent,Tier_7,True,39,Moderate,7,1,9,True,2.0,Series,False,False,Above Average
964,31.7,25135194,"Prisoners of Geography: Ten Maps That Tell You Everything You Need to Know About Global Politics (Politics of Place, #1)",Tim  Marshall,4.19,Excellent,Tier_7,True,120,Very Complex,20,1,13,True,1.0,Series_Subtitle,True,False,Above Average
965,31.7,43866,Reinventing Your Life: The Breakthrough Program to End Negative Behavior...and Feel Great Again,Jeffrey E. Young,4.19,Excellent,Tier_7,True,95,Very Complex,13,1,16,False,,Subtitle,True,True,Above Average
966,31.7,315519,"Rich Man, Poor Man",Irwin Shaw,4.19,Excellent,Tier_7,True,18,Simple,4,1,10,False,,Standard,False,False,Above Average
967,31.8,50094058,Setting the Family Free,Eric D. Goodman,4.19,Excellent,Tier_7,True,23,Moderate,4,1,15,False,,Standard,False,True,Above Average
968,31.8,15817952,"Seven Minutes in Heaven (The Lying Game, #6)",Sara Shepard,4.19,Excellent,Tier_7,True,44,Complex,8,1,12,True,6.0,Series,False,False,Above Average
969,31.8,23397921,Sixth of the Dusk,Brandon Sanderson,4.19,Excellent,Tier_7,True,17,Simple,4,1,17,False,,Standard,False,False,Above Average
970,31.9,817416,"Spring's Gentle Promise (Seasons of the Heart, #4)",Janette Oke,4.19,Excellent,Tier_7,True,50,Complex,8,1,11,True,4.0,Series,False,False,Above Average
971,31.9,99944,The Bhagavad Gita,Krishna-Dwaipayana Vyasa,4.19,Excellent,Tier_7,True,17,Simple,3,1,24,False,,Standard,False,False,Above Average
